id,NAME_SIM,BEG,END,X,Y,TYPE_SIM,PARTOF_SIM
ntu_4191,火燒庄,190111,190910,120.517457,22.6782623,街（庄）,港西中里
ntu_4192,彭厝庄,190111,190910,120.5183655,22.7437547,街（庄）,港西中里
ntu_4193,九塊厝庄,190111,190910,120.463446,22.7306981,街（庄）,港西上里
ntu_4194,下冷水坑庄,190111,190910,120.4659173,22.7106331,街（庄）,港西上里
ntu_4195,東寧庄,190111,190910,120.4931804,22.7362771,街（庄）,港西上里
ntu_4196,三塊厝庄,190111,190910,120.4640556,22.7505342,街（庄）,港西上里
ntu_4197,水蛙潭庄,190111,190910,120.3770522,22.8202069,街（庄）,嘉祥內里
ntu_4198,鳳山厝庄,190111,190910,120.5019901,22.570514,街（庄）,港西下里
ntu_4199,萬丹庄,190111,190910,120.4817819,22.5898887,街（庄）,港西下里
ntu_4200,濫庄,190111,190910,120.4851727,22.6047351,街（庄）,港西下里
ntu_4201,保長厝庄,190111,190910,120.4721464,22.5817038,街（庄）,港西下里
ntu_4202,下蚶庄,190111,190910,120.4564571,22.5964236,街（庄）,港西下里
ntu_4203,頂林仔庄,190111,190910,120.5003154,22.6040398,街（庄）,港西下里
ntu_4204,新庄仔庄,190111,190910,120.4727963,22.5684622,街（庄）,港西下里
ntu_4205,後庄仔庄,190111,190910,120.4497126,22.5702915,街（庄）,港西下里
ntu_4206,五房洲庄,190111,190910,120.4260577,22.5186278,街（庄）,新園里
ntu_4207,烏龍庄,190111,190910,120.4423653,22.4938271,街（庄）,新園里
ntu_4208,新園庄,190111,190910,120.4506084,22.5203171,街（庄）,新園里
ntu_4209,仙公廟庄,190111,190910,120.4607188,22.5329501,街（庄）,新園里
ntu_4210,田洋仔庄,190111,190910,120.4457765,22.5529573,街（庄）,新園里
ntu_4211,崁頂庄,190111,190910,120.5058703,22.5137506,街（庄）,港東上里
ntu_4212,力社庄,190111,190910,120.5053232,22.5389201,街（庄）,港東上里
ntu_4213,洲仔庄,190111,190910,120.4859647,22.5213729,街（庄）,港東上里
ntu_4214,過溪仔庄,190111,190910,120.4769135,22.5043999,街（庄）,港東上里
ntu_4215,東港街,190111,190910,120.440957,22.463393,街（庄）,港東中里
ntu_4216,拕仔庄,190111,190910,120.3222983,22.8220665,街（庄）,嘉祥外里
ntu_4217,楠仔坑街,190111,190910,120.3182554,22.7305253,街（庄）,觀音中里
ntu_4218,廍後庄,190111,190910,120.2730328,22.6907544,街（庄）,興隆外里
ntu_4219,地埔庄,190111,190910,120.3723017,22.6637029,街（庄）,赤山里
ntu_4220,道爺廍庄,190111,190910,120.3428716,22.6209496,街（庄）,大竹里
ntu_4221,莿蔥腳庄,190111,190910,120.3668649,22.5698066,街（庄）,鳳山上里
ntu_4222,中廍庄,190111,190910,120.3671061,22.5555404,街（庄）,鳳山上里
ntu_4223,王公廟庄,190111,190910,120.3728264,22.5162427,街（庄）,小竹下里
ntu_4224,磚仔磘庄,190111,190910,120.4113628,22.6401341,街（庄）,小竹上里
ntu_4225,阿緱街,190111,190910,120.4773231,22.6756512,街（庄）,港西中里
ntu_4226,興化廍庄,190111,190910,120.4871095,22.5541182,街（庄）,港西下里
ntu_4227,甘棠門庄,190111,190910,120.4785973,22.5391419,街（庄）,港西下里
ntu_4228,瓦磘仔庄,190111,190910,120.4664202,22.5534819,街（庄）,新園里
ntu_4229,哨船頭街,190111,190910,120.2598274,22.6302651,街（庄）,興隆內里
ntu_4230,鹽埕庄,190111,190910,120.2759023,22.6243484,街（庄）,大竹里
ntu_4231,鳥松庄,190111,190910,120.2746856,22.5959925,街（庄）,大竹里
ntu_4232,旗後街,190111,190910,120.2607957,22.6130771,街（庄）,大竹里
ntu_4233,臺南廳,190101,190912,120.201949,22.99304428,廳,
ntu_4234,恆春廳,1901,1909,120.7454166,22.0035122,廳,
ntu_4235,鹽水港廳,1901,1909,120.2653848,23.32029128,廳,
ntu_4236,臺東廳,1901,1909,121.1507,22.75568004,廳,
ntu_4237,蕃薯寮廳,1901,1909,120.4838728,22.88805948,廳,
ntu_4238,斗六廳,1901,1909,120.5408476,23.70851159,廳,
ntu_4239,嘉義廳,1901,1909,120.4539253,23.48156844,廳,
ntu_4240,臺中廳,1901,1909,120.6774035,24.13868969,廳,
ntu_4241,彰化廳,1901,1909,120.5417203,24.07976862,廳,
ntu_4242,南投廳,1901,1909,120.6850808,23.91067395,廳,
ntu_4243,臺北廳,1901,1909,121.5146174,25.0455417,廳,
ntu_4244,宜蘭廳,1901,1909,121.754228,24.75806796,廳,
ntu_4245,深坑廳,1901,1909,121.6153338,25.00141562,廳,
ntu_4246,桃（仔）園廳,1901,1909,121.3133614,24.99178641,廳,
ntu_4247,新竹廳,1901,1909,120.9659227,24.80415781,廳,
ntu_4248,苗栗廳,1901,1909,120.8239105,24.56208375,廳,
ntu_4249,阿里港支廳,1901  w,,120.494362,22.77913077,支廳,
ntu_4250,內埔支廳,1901,,120.5666543,22.61379576,支廳,
ntu_4251,潮州（庄）支廳,1901,,120.5427263,22.54948463,支廳,
ntu_4252,枋寮支廳,1901,,120.5927376,22.36739359,支廳,
ntu_4253,東港支廳,1901,,120.4498903,22.46911667,支廳,
ntu_4254,巴塱衛支廳,1901,,120.9072961,22.35835129,支廳,
ntu_4255,蚊蟀支廳,1901,,120.8398536,22.02094543,支廳,
ntu_4256,枋山支廳,1901,,120.6523702,22.26319987,支廳,
ntu_4257,成廣澳支廳,1901,,121.4007987,23.15900336,支廳,
ntu_4258,後大埔支廳,1901,,120.5948239,23.29923834,支廳,
ntu_4259,前大埔支廳,1901,,120.4463613,23.26510903,支廳,
ntu_4260,礁吧年支廳,1901,,120.4608911,23.12465166,支廳,
ntu_4261,新營庄支廳,1901,,120.3155987,23.30388226,支廳,
ntu_4262,六甲支廳,1901,,120.3543458,23.22964363,支廳,
ntu_4263,大目降支廳,1901,,120.309405,23.03408007,支廳,
ntu_4264,麻荳支廳,1901,,120.2488945,23.1824452,支廳,
ntu_4265,灣裡支廳,1901,,120.2934595,23.13215436,支廳,
ntu_4266,北門嶼支廳,1901,,120.1235209,23.26931538,支廳,
ntu_4267,蕭壟支廳,1901,,120.1768787,23.16315912,支廳,
ntu_4268,安平支廳,1901,,120.1593045,23.00238985,支廳,
ntu_4269,山杉林（阿里關）支廳,1901,,120.5490305,22.99879196,支廳,
ntu_4270,關帝廟支廳,1901,,120.3261827,22.96073861,支廳,
ntu_4271,崁頭厝支廳,1901,,120.5543527,23.62463397,支廳,
ntu_4272,西螺支廳,1901,,120.4627242,23.80130606,支廳,
ntu_4273,他里霧支廳,1901,,120.4791208,23.67702964,支廳,
ntu_4274,番挖支廳,1901,,120.315948,23.92506066,支廳,
ntu_4275,二林支廳,1901,,120.3701959,23.90012138,支廳,
ntu_4276,崙背支廳,1901,,120.3549331,23.76151661,支廳,
ntu_4277,土庫支廳,1901,,120.3924047,23.67820913,支廳,
ntu_4278,勞水坑支廳,1901,,120.665853,23.66192756,支廳,
ntu_4279,梅仔坑支廳,1901,,120.5594412,23.58142149,支廳,
ntu_4280,打貓支廳,1901,,120.4306905,23.55534812,支廳,
ntu_4281,店仔口支廳,1901,,120.4164747,23.35120572,支廳,
ntu_4282,新港支廳,1901,,120.3506663,23.55479498,支廳,
ntu_4283,北港支廳,1901,,120.305015,23.56830327,支廳,
ntu_4284,下口湖支廳,1901,,120.148242,23.57511594,支廳,
ntu_4285,東石港支廳,1901,,120.1506946,23.45580668,支廳,
ntu_4286,璞石閣支廳,1901,,121.313676,23.33656601,支廳,
ntu_4287,三叉河支廳,1901,,120.7708107,24.4132864,支廳,
ntu_4288,通霄支廳,1901,,120.6815222,24.49020274,支廳,
ntu_4289,東勢角支廳,1901,,120.828407,24.2589234,支廳,
ntu_4290,花蓮港支廳,1901,,121.612065,23.97758276,支廳,
ntu_4291,埔里社支廳,1901,,120.9680736,23.96530574,支廳,
ntu_4292,集集支廳,1901,,120.781221,23.8281785,支廳,
ntu_4293,草鞋墩支廳,1901,,120.6848968,23.98014542,支廳,
ntu_4294,林圯埔支廳,1901,,120.6828666,23.75738351,支廳,
ntu_4295,員林支廳,1901,,120.5750518,23.95836198,支廳,
ntu_4296,葫蘆墩支廳,1901,,120.7158129,24.25149316,支廳,
ntu_4297,大甲支廳,1901,,120.6228664,24.34529519,支廳,
ntu_4298,中埔支廳,1901,,120.5238777,23.42551483,支廳,
ntu_4299,樸仔腳支廳,1901,,120.2468259,23.46820377,支廳,
ntu_4300,北斗支廳,1901,,120.5250429,23.87508655,支廳,
ntu_4301,溪湖支廳,1901,,120.4798445,23.96283746,支廳,
ntu_4302,鹿港支廳,1901,,120.4366738,24.05275537,支廳,
ntu_4303,牛罵頭支廳,1901,,120.5782414,24.2706835,支廳,
ntu_4304,塗葛堀支廳,1901,,120.4917534,24.19516178,支廳,
ntu_4305,錫口支廳,1901,,121.5764438,25.05088475,支廳,
ntu_4306,小基隆支廳,1901,,121.5011319,25.25767479,支廳,
ntu_4307,滬尾支廳,1901,,121.4396133,25.17057265,支廳,
ntu_4308,枋橋支廳,1901,,121.4564106,25.01026169,支廳,
ntu_4309,新庄支廳,1901,,121.453247,25.03420279,支廳,
ntu_4310,南崁支廳,1901,,121.2946775,25.04765796,支廳,
ntu_4311,大坵園支廳,1901,,121.1970924,25.06441149,支廳,
ntu_4312,頭圍支廳,1901,,121.8237113,24.85788294,支廳,
ntu_4313,坪林尾支廳,1901,,121.7118706,24.93621639,支廳,
ntu_4314,宜蘭廳直轄？,1901,,121.7532118,24.75942312,支廳,
ntu_4315,羅東支廳,1901,,121.7714287,24.677034,支廳,
ntu_4316,景尾支廳,1901,,121.5424767,24.99136569,支廳,
ntu_4317,三角湧支廳,1901,,121.3698833,24.93396877,支廳,
ntu_4318,中壢支廳,1901,,121.2207709,24.95537869,支廳,
ntu_4319,大嵙崁支廳,1901,,121.2873336,24.88029289,支廳,
ntu_4320,咸菜硼支廳,1901,,121.1769016,24.79017039,支廳,
ntu_4321,新埔支廳,1901,,121.0745581,24.82789546,支廳,
ntu_4322,樹杞林支廳,1901,,121.0866081,24.73802316,支廳,
ntu_4323,北埔支廳,1901,,121.0582638,24.70086582,支廳,
ntu_4324,頭份（中港）支廳,1901,,120.8651397,24.68371268,支廳,
ntu_4325,叭哩沙支廳,1901,,121.6527806,24.66707841,支廳,
ntu_4326,南庄支廳,1901,,121.0004544,24.59793113,支廳,
ntu_4327,大湖支廳,1901,,120.8669085,24.42423887,支廳,
ntu_4328,後壟支廳,1901,,120.7870827,24.6127385,支廳,
ntu_4329,楊梅壢支廳,1901,,121.1465442,24.90675935,支廳,
ntu_4330,士林支廳,1901,,121.527035,25.08936573,支廳,
ntu_4331,都鑾社,1904,,121.2240747,22.87699528,,
ntu_4332,北絲鬮溪,1904,,121.1272538,22.88391497,,
ntu_4333,加路蘭社,1904,,121.1904196,22.81177155,,
ntu_4334,利基利基,1904,,121.1368203,22.82683745,,
ntu_4335,卑南大溪,1904,,121.1293109,22.83649372,,
ntu_4336,卑南大溪,1904,,121.1561286,22.77181937,,
ntu_4337,卑南社,1904,,121.1206817,22.77946004,,
ntu_4338,卑南港,1904,,121.1626502,22.74778661,,
ntu_4339,卑南街,1904,,121.1526517,22.75834422,,
ntu_4340,馬蘭社,1904,,121.1411938,22.76297962,,
ntu_4341,猿仔社,1904,,121.1778016,22.79198835,,
ntu_4342,大巴六九,1904,,121.0606256,22.80676088,,
ntu_4343,北絲鬮,1904,,121.0958719,22.85659403,,
ntu_4344,阿里擺社,1904,,121.0833709,22.81984877,,
ntu_4345,班鳩社,1904,,121.076881,22.83390373,,
ntu_4346,,1904,,121.0995394,22.82776575,,
ntu_4347,,1904,,121.0856372,22.86308542,,
ntu_4348,,1904,,121.0874823,22.85948048,,
ntu_4349,,1904,,121.0945194,22.84506071,,
ntu_4350,呂家社,1904,,121.0638316,22.77644133,,
ntu_4351,,1904,,121.0990228,22.80141603,,
ntu_4352,,1904,,121.0555059,22.77021909,,
ntu_4353,知本溪,1904,,121.0444577,22.70393304,,
ntu_4354,知本,1904,,121.0540063,22.70715117,,
ntu_4355,知本溪,1904,,120.9738869,22.68757965,,
ntu_4356,九兄弟,1904,,120.6197554,22.88443739,,
ntu_4357,打鐵坑,1904,,120.6092431,22.88224964,,
ntu_4358,新藔,1904,,120.6136624,22.8816058,,
ntu_4359,燒灰坑,1904,,120.6052099,22.88388033,,
ntu_4360,下菜藔,1904,,120.6049505,22.85075568,,
ntu_4361,大車路,1904,,120.6048204,22.82689907,,
ntu_4362,大埔,1904,,120.605079,22.84740889,,
ntu_4363,阿拔泉,1904,,120.6090244,22.81269644,,
ntu_4364,青埔尾,1904,,120.6207821,22.83230462,,
ntu_4365,高樹下,1904,,120.6075241,22.83676768,,
ntu_4366,頂菜藔,1904,,120.6064523,22.85251482,,
ntu_4367,隘藔,1904,,120.6208694,22.85783463,,
ntu_4368,舊藔,1904,,120.6126309,22.8524716,,
ntu_4369,加蚋埔,1904,,120.6160169,22.78918273,,
ntu_4370,新大路關,1904,,120.6211631,22.74425823,,
ntu_4371,舊大路關,1904,,120.6160153,22.76232258,,
ntu_4372,下竹圍,1904,,120.5283915,22.88528851,,
ntu_4373,上竹圍,1904,,120.5453868,22.88322756,,
ntu_4374,中坛,1904,,120.5333701,22.88796636,,
ntu_4375,公館,1904,,120.5335067,22.87546852,,
ntu_4376,竹仔門,1904,,120.5832569,22.87282222,,
ntu_4377,河邊藔,1904,,120.571858,22.87368117,,
ntu_4378,金瓜藔,1904,,120.5259878,22.87996675,,
ntu_4379,崙仔頂,1904,,120.505216,22.88734977,,
ntu_4380,清水港,1904,,120.5232406,22.8718639,,
ntu_4381,龍肚,1904,,120.574777,22.88387843,,
ntu_4382,龍闕,1904,,120.5646481,22.87914075,,
ntu_4383,二重溪,1904,,120.5489185,22.81115995,,
ntu_4384,下林仔頭,1904,,120.5249497,22.82517224,,
ntu_4385,下狗藔,1904,,120.5278016,22.85298821,,
ntu_4386,下菜藔,1904,,120.6024919,22.85082094,,
ntu_4387,下溪埔藔,1904,,120.5416402,22.84344074,,
ntu_4388,土庫,1904,,120.5089468,22.82163594,,
ntu_4389,大庄,1904,,120.6030412,22.84759287,,
ntu_4390,大車路,1904,,120.6014947,22.82829338,,
ntu_4391,大埔中,1904,,120.5991603,22.84165209,,
ntu_4392,大埔舊,1904,,120.5942838,22.83907678,,
ntu_4393,手巾藔,1904,,120.505412,22.85906768,,
ntu_4394,水流,1904,,120.5746406,22.82970272,,
ntu_4395,田仔,1904,,120.5794467,22.80312264,,
ntu_4396,吉洋,1904,,120.516709,22.84258348,,
ntu_4397,竹仔門,1904,,120.5834339,22.86723684,,
ntu_4398,私埤,1904,,120.5904019,22.81459193,,
ntu_4399,河邊藔,1904,,120.5719299,22.86692836,,
ntu_4400,荖濃溪,1904,,120.5648884,22.83780766,,
ntu_4401,清水港,1904,,120.5248835,22.86789229,,
ntu_4402,頂林仔頭,1904,,120.5357328,22.82791896,,
ntu_4403,頂狗藔,1904,,120.5359834,22.85626734,,
ntu_4404,頂溪埔藔,1904,,120.5528094,22.84192917,,
ntu_4405,番仔藔,1904,,120.5107383,22.81830385,,
ntu_4406,新庄仔,1904,,120.590934,22.82529415,,
ntu_4407,福田,1904,,120.5941925,22.83063751,,
ntu_4408,橫山,1904,,120.556834,22.86756619,,
ntu_4409,龍眼脚,1904,,120.6008397,22.83711022,,
ntu_4410,舊埔羗崙,1904,,120.562304,22.80396496,,
ntu_4411,鹽樹,1904,,120.580116,22.8114363,,
ntu_4412,蔴六甲,1904,,120.552443,22.81148115,,
ntu_4413,北勢,1904,,120.4772184,22.87132946,,
ntu_4414,坑內,1904,,120.4322151,22.88116668,,
ntu_4415,坑仔底,1904,,120.4213031,22.88307862,,
ntu_4416,百貳崁脚,1904,,120.4264814,22.88676211,,
ntu_4417,茄苳湖,1904,,120.4056294,22.87345299,,
ntu_4418,旗尾,1904,,120.4940737,22.8814068,,
ntu_4419,練兵場,1904,,120.4814243,22.88783664,,
ntu_4420,蕃薯藔,1904,,120.4852818,22.88849674,,
ntu_4421,頭林,1904,,120.4787825,22.87720254,,
ntu_4422,大麻里,1904,,121.0051238,22.61309229,,
ntu_4423,大麻里,1904,,121.0031042,22.61547709,,
ntu_4424,,1904,,120.9931594,22.62824623,,
ntu_4425,,1904,,120.9932035,22.64014625,,
ntu_4426,大馬屈,1904,,120.9530257,22.5555452,,
ntu_4427,大麻里溪,1904,,120.9824302,22.59558686,,
ntu_4428,猴仔蘭,1904,,120.9860776,22.58260089,,
ntu_4429,多蘭多蘭,1904,,120.952111,22.50981269,,
ntu_4430,多蘭多蘭,1904,,120.944511,22.51393899,,
ntu_4431,虷仔崙,1904,,120.9612327,22.5336557,,
ntu_4432,虷仔崙溪,1904,,120.9321341,22.52644766,,
ntu_4433,察  [日昔]  密,1904,,120.9334787,22.49769645,,
ntu_4434,察 [日昔] 密山,1904,,120.926617,22.50169242,,
ntu_4435,大竹高社,1904,,120.9340406,22.44992262,,
ntu_4436,大竹高溪,1904,,120.925833,22.46195334,,
ntu_4437,加舊勿蘭,1904,,120.9105431,22.41878395,,
ntu_4438,加舊勿蘭,1904,,120.9169271,22.41543947,,
ntu_4439,古木社,1904,,120.9106751,22.4496632,,
ntu_4440,甘那僻社,1904,,120.9275249,22.43042254,,
ntu_4441,蔴角社,1904,,120.9119348,22.45261642,,
ntu_4442,大鳥萬溪,1904,,120.9162736,22.38069492,,
ntu_4443,巴塱衛社,1904,,120.9066309,22.35941434,,
ntu_4444,巴塱衛溪,1904,,120.9141879,22.36097747,,
ntu_4445,叭栳蘭社,1904,,120.9101502,22.38399596,,
ntu_4446,獅仔獅社,1904,,120.9123223,22.39511412,,
ntu_4447,大竹高溪,1904,,120.8759457,22.45275759,,
ntu_4448,大里力社,1904,,120.8400658,22.4676592,,
ntu_4449,加那鳴來,1904,,120.8749902,22.45623281,,
ntu_4450,姑仔崙社,1904,,120.8277693,22.41170945,,
ntu_4451,淡母路社,1904,,120.8437981,22.40758188,,
ntu_4452,棟汝滑社,1904,,120.8691673,22.42022157,,
ntu_4453,噶媽社,1904,,120.8879356,22.46535451,,
ntu_4454,禮六灣社,1904,,120.8430165,22.41253405,,
ntu_4455,簡那撫臉,1904,,120.8461469,22.46122982,,
ntu_4456,大鳥萬社,1904,,120.889949,22.39520831,,
ntu_4457,大鳥萬溪,1904,,120.8858654,22.38487055,,
ntu_4458,巴塱衛社,1904,,120.9025867,22.35654891,,
ntu_4459,巴塱衛溪,1904,,120.8663181,22.36762711,,
ntu_4460,槺仔洞社,1904,,120.8979414,22.39833536,,
ntu_4461,大茅茅社,1904,,120.7213232,22.38606031,,
ntu_4462,割肉社,1904,,120.7169737,22.39229966,,
ntu_4463,媽勝唎社,1904,,120.7461114,22.35030348,,
ntu_4464,龜仔籠𥶤社,1904,,120.7078988,22.37320227,,
ntu_4465,阿塱衛,1904,,120.8426512,22.29303681,,
ntu_4466,阿塱衛溪,1904,,120.8943064,22.29555403,,
ntu_4467,觀音鼻,1904,,120.9019209,22.2323641,,
ntu_4468,觀音溪,1904,,120.8969243,22.22419676,,
ntu_4469,牡丹鼻,1904,,120.9006593,22.20338659,,
ntu_4470,タワ溪,1904,,120.8982725,22.24869947,,
ntu_4471,楓港溪,1904,,120.8841539,22.26216801,,
ntu_4472,女仍,1904,,120.8084543,22.19017817,,
ntu_4473,中社,1904,,120.806368,22.17054262,,
ntu_4474,牡丹社,1904,,120.8104507,22.15720582,,
ntu_4475,牡丹溪,1904,,120.8816528,22.1928245,,
ntu_4476,牡丹鼻,1904,,120.899551,22.20129474,,
ntu_4477,牡丹灣,1904,,120.885606,22.19412755,,
ntu_4478,港仔鼻,1904,,120.8972888,22.1436043,,
ntu_4479,,1904,,120.9000262,22.15355231,,
ntu_4480,九棚,1904,,120.8745759,22.11118054,,
ntu_4481,八瑤灣,1904,,120.8946829,22.12206083,,
ntu_4482,八瑤,1904,,120.8242306,22.10204637,,
ntu_4483,四林格,1904,,120.8090979,22.07849824,,
ntu_4484,四林格山,1904,,120.8129908,22.08843751,,
ntu_4485,南仁山,1904,,120.8592207,22.08542907,,
ntu_4486,南仁坑,1904,,120.8954511,22.09455004,,
ntu_4487,南仁鼻,1904,,120.9024886,22.09585295,,
ntu_4488,風鼻,1904,,120.8973875,22.0758874,,
ntu_4489,馬農望,1904,,120.8689967,22.11634169,,
ntu_4490,高士佛山,1904,,120.8146789,22.13403382,,
ntu_4491,高士佛社,1904,,120.8286492,22.12781228,,
ntu_4492,頂萬里得,1904,,120.8300713,22.0798439,,
ntu_4493,港仔,1904,,120.8821169,22.13414345,,
ntu_4494,九個厝,1904,,120.8227693,22.05791435,,
ntu_4495,下萬里得,1904,,120.8285466,22.05287483,,
ntu_4496,下响林,1904,,120.83693,22.03945094,,
ntu_4497,出風山,1904,,120.8781562,22.04848479,,
ntu_4498,出風鼻,1904,,120.8968359,22.04817978,,
ntu_4499,加睹魯,1904,,120.809474,22.01773144,,
ntu_4500,四林格,1904,,120.8045679,22.06569131,,
ntu_4501,老佛,1904,,120.8190322,22.03845266,,
ntu_4502,吧龜角,1904,,120.82294,22.00369912,,
ntu_4503,射麻裡,1904,,120.8091259,22.00765299,,
ntu_4504,蚊蟀,1904,,120.842142,22.0216396,,
ntu_4505,蚊蟀山,1904,,120.8596926,22.02924103,,
ntu_4506,蚊蟀山脚,1904,,120.8549139,22.02567905,,
ntu_4507,頂响林,1904,,120.8322384,22.04023312,,
ntu_4508,港口溪,1904,,120.8389704,22.01455876,,
ntu_4509,新庄仔,1904,,120.817119,22.00674032,,
ntu_4510,萬里得山,1904,,120.8419708,22.06777467,,
ntu_4511,過溪仔,1904,,120.8418383,22.02859028,,
ntu_4512,欖仁坑,1904,,120.845618,22.03415063,,
ntu_4513,驫古公,1904,,120.8282401,22.00904219,,
ntu_4514,猪朥束,1904,,120.8454865,22.01460188,,
ntu_4515,猪朥束山,1904,,120.856477,22.01203828,,
ntu_4516,中文社,1904,,120.7196392,22.29513408,,
ntu_4517,中麻理巴,1904,,120.7535589,22.29999671,,
ntu_4518,內文社,1904,,120.7271106,22.31697966,,
ntu_4519,內加芝來,1904,,120.7609864,22.31511044,,
ntu_4520,內麻理巴,1904,,120.7733187,22.27849723,,
ntu_4521,外加芝來,1904,,120.7651999,22.32688011,,
ntu_4522,外麻理巴,1904,,120.7497797,22.28683721,,
ntu_4523,阿乳芒社,1904,,120.7142543,22.30356003,,
ntu_4524,根也燃社,1904,,120.7293697,22.32918375,,
ntu_4525,莿桐脚溪,1904,,120.7392268,22.30095291,,
ntu_4526,中心崙社,1904,,120.7272801,22.24340702,,
ntu_4527,巴士墨社,1904,,120.7688868,22.24418672,,
ntu_4528,草埔後社,1904,,120.7829151,22.24700906,,
ntu_4529,莿桐脚溪,1904,,120.7128622,22.26382045,,
ntu_4530,搭加藔社,1904,,120.7482574,22.24896519,,
ntu_4531,楓港溪,1904,,120.7531196,22.21226549,,
ntu_4532,牡丹溪,1904,,120.7802171,22.15471767,,
ntu_4533,牡丹路社,1904,,120.7667558,22.19306818,,
ntu_4534,里龍山,1904,,120.7331388,22.16536067,,
ntu_4535,怏仔社,1904,,120.7201104,22.18090972,,
ntu_4536,茄芝來溪,1904,,120.7512919,22.14811754,,
ntu_4537,家新路社,1904,,120.7459087,22.18829177,,
ntu_4538,頂茄芝來,1904,,120.7615417,22.15050576,,
ntu_4539,偁仍社,1904,,120.7952023,22.18229581,,
ntu_4540,下田中央,1904,,120.7139375,22.07871615,,
ntu_4541,下統埔,1904,,120.7289209,22.07471974,,
ntu_4542,五重溪山,1904,,120.7762622,22.10750804,,
ntu_4543,內埔,1904,,120.742515,22.08032171,,
ntu_4544,出湯,1904,,120.7492043,22.09712929,,
ntu_4545,四重溪,1904,,120.7552846,22.09639066,,
ntu_4546,外茄芝來,1904,,120.7377819,22.09617437,,
ntu_4547,本務,1904,,120.7633194,22.09842285,,
ntu_4548,石門,1904,,120.7625819,22.11328508,,
ntu_4549,尖山,1904,,120.7161978,22.11207129,,
ntu_4550,竹社,1904,,120.7974123,22.09517251,,
ntu_4551,車城,1904,,120.7125908,22.07376505,,
ntu_4552,虱母山,1904,,120.7550249,22.1136329,,
ntu_4553,南勢湖,1904,,120.7478137,22.08336164,,
ntu_4554,厚仔,1904,,120.7802558,22.07063467,,
ntu_4555,茄芝來溪,1904,,120.7480761,22.11458873,,
ntu_4556,海口,1904,,120.7164137,22.09013847,,
ntu_4557,海口港,1904,,120.7149805,22.0909203,,
ntu_4558,海口營,1904,,120.7138075,22.08414507,,
ntu_4559,蚊罩山,1904,,120.7389555,22.11172272,,
ntu_4560,頂田中央,1904,,120.714372,22.08240779,,
ntu_4561,頂統埔,1904,,120.7316135,22.07359039,,
ntu_4562,三臺山,1904,,120.772566,22.02555336,,
ntu_4563,大崎,1904,,120.7819464,22.01512939,,
ntu_4564,山脚,1904,,120.7303536,22.06716262,,
ntu_4565,三溝,1904,,120.7230545,22.01773815,,
ntu_4566,大埔,1904,,120.735172,22.02394824,,
ntu_4567,太平頂,1904,,120.7086358,22.02312434,,
ntu_4568,加冬湖,1904,,120.7184522,22.04179932,,
ntu_4569,四重溪,1904,,120.7243602,22.06729321,,
ntu_4570,四溝,1904,,120.7283961,22.0117878,,
ntu_4571,石荖頭,1904,,120.7711343,22.05295858,,
ntu_4572,老佛山,1904,,120.7938478,22.03888573,,
ntu_4573,虎頭山,1904,,120.7427733,22.04027803,,
ntu_4574,保力,1904,,120.7292238,22.05613112,,
ntu_4575,保力溪,1904,,120.7410366,22.04870379,,
ntu_4576,保力溪,1904,,120.705945,22.05760893,,
ntu_4577,後灣仔,1904,,120.7061183,22.05039933,,
ntu_4578,恒春街,1904,,120.7460286,22.00501166,,
ntu_4579,埔墘,1904,,120.7123726,22.05491587,,
ntu_4580,射藔,1904,,120.7087679,22.05587154,,
ntu_4581,紗保力,1904,,120.7910669,22.01512894,,
ntu_4582,湛湛,1904,,120.7148918,22.05808624,,
ntu_4583,新街,1904,,120.714501,22.06051841,,
ntu_4584,網沙,1904,,120.749895,22.02320918,,
ntu_4585,練兵場,1904,,120.7472882,22.0064014,,
ntu_4586,頭溝,1904,,120.7227508,22.02290649,,
ntu_4587,猫仔,1904,,120.7746511,22.0332406,,
ntu_4588,猫仔坑,1904,,120.7380387,22.02781348,,
ntu_4589,大甘也蜜,1904,,120.6873444,22.32654094,,
ntu_4590,內獅頭社,1904,,120.6866048,22.30408709,,
ntu_4591,外獅頭社,1904,,120.6720981,22.28810515,,
ntu_4592,平埔厝,1904,,120.6300593,22.32367733,,
ntu_4593,南勢湖,1904,,120.6433482,22.30778088,,
ntu_4594,南勢湖溪,1904,,120.6605036,22.31303519,,
ntu_4595,旁武雁社,1904,,120.6836088,22.31650854,,
ntu_4596,草山社,1904,,120.6666719,22.33392526,,
ntu_4597,霧里乙社,1904,,120.6952044,22.30925496,,
ntu_4598,竹坑社,1904,,120.6973118,22.25053598,,
ntu_4599,枋山,1904,,120.653352,22.26292471,,
ntu_4600,頂楓港,1904,,120.6886145,22.20793917,,
ntu_4601,莿桐脚,1904,,120.6558269,22.25115476,,
ntu_4602,莿桐脚溪,1904,,120.678064,22.26244575,,
ntu_4603,楓港溪,1904,,120.6987337,22.20615799,,
ntu_4604,楓港,1904,,120.6922183,22.19139173,,
ntu_4605,下水堀,1904,,120.6917865,22.02146609,,
ntu_4606,後灣仔,1904,,120.7007367,22.04062388,,
ntu_4607,龜山,1904,,120.7016062,22.05283124,,
ntu_4608,天臺,1904,,120.3610533,22.33132399,,
ntu_4609,琉球嶼,1904,,120.3633877,22.33029234,,
ntu_4610,吧龜角,1904,,120.8217615,22.00089696,,
